"prize"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Ahcy"	0.627263981428817	3.03090246608567e-33	-0.627263981428817	0.071	0.134	4.87156953373949e-29
"Alg11"	0.57237864818283	1.21048404352842e-32	-0.57237864818283	0.071	0.111	1.94561100316322e-28
"sturkopf"	0.486233332633421	1.98761210620089e-32	-0.486233332633421	0.049	0.101	3.19468893829669e-28
"RNASEK"	0.473566748020771	2.07849444250542e-32	-0.473566748020771	0.298	0.385	3.34076411743897e-28
"RpL38"	0.42677026897802	5.03993438008347e-32	-0.42677026897802	0.456	0.55	8.10068652910817e-28
"RpS5a"	0.519304955397144	1.92484190394956e-31	-0.519304955397144	0.359	0.438	3.09379839221813e-27
"COX5A"	0.458982747782104	4.43196462513014e-31	-0.458982747782104	0.253	0.344	7.12349674197167e-27
"Faf2"	0.541832690250921	6.13157105267094e-31	-0.541832690250921	0.057	0.109	9.855274152958e-27
"Pisd"	0.621032007519256	6.73598047914313e-31	-0.621032007519256	0.069	0.118	1.08267414241268e-26
"ATPsynF"	0.451401813412406	1.05152001357386e-30	-0.451401813412406	0.377	0.448	1.69010811781727e-26
"Ost48"	0.562588224454409	1.30771653855815e-30	-0.562588224454409	0.056	0.107	2.10189279242451e-26
"CG1637"	0.560393366186278	2.06845839873762e-30	-0.560393366186278	0.092	0.133	3.32463318429098e-26
"eIF3f1"	0.474826230853397	2.41209541309737e-30	-0.474826230853397	0.21	0.294	3.87696095747141e-26
"Tpi"	0.482290808220488	8.87127449502547e-30	-0.482290808220488	0.158	0.193	1.42587994958544e-25
"RpS3A"	0.342973479849517	1.19255518898533e-29	-0.342973479849517	0.483	0.573	1.91679395525613e-25
"whd"	0.568786301416254	2.1492743231122e-29	-0.568786301416254	0.056	0.104	3.45452861953825e-25
"CHOp24"	0.496040715517632	2.15576986818837e-29	-0.496040715517632	0.073	0.127	3.46496890913917e-25
"ND-SGDH"	0.479561709174582	3.06352994957551e-29	-0.479561709174582	0.155	0.23	4.92401168795272e-25
"lncRNA:CR44922"	0.44364943503497	4.28131976737006e-29	-0.44364943503497	0.054	0.11	6.8813652620939e-25
"viaf"	0.352738999450731	4.50191350754654e-29	-0.352738999450731	0.074	0.139	7.23592558067955e-25
"RpL15"	0.303018801388312	5.2375545500514e-29	-0.303018801388312	0.677	0.688	8.41832142829761e-25
"RpS24"	0.38972246107322	1.5351220169604e-28	-0.38972246107322	0.497	0.565	2.46740161786045e-24
"RNaseMRP:RNA"	0.466190119241584	1.99332851210949e-28	-0.466190119241584	0.079	0.132	3.20387691751359e-24
"RpS20"	0.341770902798342	2.84938544205622e-28	-0.341770902798342	0.482	0.566	4.57981722101697e-24
"Alas"	0.496729188834726	1.81731564131207e-27	-0.496729188834726	0.106	0.153	2.92097143028088e-23
"CG3662"	0.443520062831054	2.17124202786115e-27	-0.443520062831054	0.39	0.435	3.48983731138122e-23
"Phm"	0.521103813335722	2.60199365793954e-27	-0.521103813335722	0.169	0.227	4.18218440640623e-23
"CG11267"	0.398449593364027	2.77970141159356e-27	-0.398449593364027	0.183	0.261	4.46781407885434e-23
"ND-51"	0.430889746976015	3.98982361196488e-27	-0.430889746976015	0.121	0.187	6.41284349151115e-23
"Hsp70Bc"	0.287649660201543	4.12659097004019e-27	-0.287649660201543	0.433	0.427	6.6326696661456e-23
"CG6115"	0.475787680088659	5.40553659102367e-27	-0.475787680088659	0.177	0.248	8.68831896275235e-23
"Fer1HCH"	0.424082158360572	1.01403921264513e-26	-0.424082158360572	0.404	0.477	1.62986522648452e-22
"frj"	0.469857467982245	1.07808533844565e-26	-0.469857467982245	0.059	0.111	1.7328065644837e-22
"UQCR-Q"	0.416371924653668	2.08514882302845e-26	-0.416371924653668	0.289	0.379	3.35145970325363e-22
"eEF5"	0.477764247015547	5.21511059103928e-26	-0.477764247015547	0.332	0.411	8.38224725297744e-22
"RpL24"	0.332877669495659	5.99379815500678e-26	-0.332877669495659	0.556	0.638	9.6338317745424e-22
"ND-20"	0.43062667544608	8.21007910914845e-26	-0.43062667544608	0.131	0.194	1.31960601521343e-21
"RpL30"	0.503354480727612	9.04034523036951e-25	-0.503354480727612	0.262	0.335	1.45305468887729e-20
"bai"	0.499960864608419	1.04839784781957e-24	-0.499960864608419	0.076	0.117	1.68508986080039e-20
"RpL34a"	0.450376226653889	2.91030792368422e-24	-0.450376226653889	0.177	0.242	4.67773792573765e-20
"alphaTub84B"	0.299782145211717	1.3643715117977e-23	-0.299782145211717	0.525	0.55	2.19295433091244e-19
"prtp"	0.471962647095054	2.05360637438872e-23	-0.471962647095054	0.105	0.154	3.30076152555499e-19
"ATPsynbeta"	0.32329190850219	2.25360650213084e-23	-0.32329190850219	0.539	0.574	3.6222217308749e-19
"Ttd14"	0.405170494668625	3.32398390086404e-23	-0.405170494668625	0.137	0.2	5.34263932385877e-19
"SdhD"	0.329216876008556	1.24808990731554e-22	-0.329216876008556	0.156	0.229	2.00605490802826e-18
"CG8993"	0.354752847973711	1.67806150003667e-22	-0.354752847973711	0.116	0.175	2.69714824900894e-18
"Sec61alpha"	0.487379403736164	1.99010789666926e-22	-0.487379403736164	0.078	0.113	3.19870042231651e-18
"Mdh1"	0.469363993031363	2.56159183347358e-22	-0.469363993031363	0.095	0.153	4.11724655394208e-18
"Chchd3"	0.3411018701154	2.6968684375123e-22	-0.3411018701154	0.086	0.146	4.33467663961351e-18
"Sfxn1-3"	0.425662506187888	6.60861670432228e-22	-0.425662506187888	0.06	0.108	1.06220296288572e-17
"Mtch"	0.380924208433762	7.43323238848105e-22	-0.380924208433762	0.093	0.15	1.19474344180056e-17
"Scgbeta"	0.358109340824337	1.11362089254343e-21	-0.358109340824337	0.108	0.167	1.78992286058506e-17
"RpL39"	0.39980870441112	1.5396560427113e-21	-0.39980870441112	0.401	0.479	2.47468915744987e-17
"eIF3h"	0.451598690599017	2.3353531880129e-21	-0.451598690599017	0.199	0.252	3.75361317909313e-17
"RpL24-like"	0.376651776248155	4.94581069902553e-21	-0.376651776248155	0.204	0.268	7.94940153654373e-17
"CG33303"	0.381473631461417	5.86534913389733e-21	-0.381473631461417	0.257	0.269	9.42737566291318e-17
"RpL37A"	0.300643048840187	6.600481826154e-21	-0.300643048840187	0.579	0.615	1.06089544391773e-16
"Cyt-c1"	0.383665078113938	9.77393798374324e-21	-0.383665078113938	0.201	0.26	1.57096505212705e-16
"Pfdn6"	0.316938292476345	1.30653541832701e-20	-0.316938292476345	0.124	0.184	2.099994377877e-16
"LTV1"	0.448341334504069	1.96113488362237e-20	-0.448341334504069	0.07	0.116	3.15213209844624e-16
"Pgk"	0.401697044672312	2.11439573539053e-20	-0.401697044672312	0.11	0.16	3.3984682654932e-16
"BI-1"	0.367563631919861	2.2969968366504e-20	-0.367563631919861	0.183	0.248	3.69196301554818e-16
"ND-B17.2"	0.393363336552956	5.40540025820418e-20	-0.393363336552956	0.127	0.175	8.68809983501158e-16
"HmgZ"	0.30057344016026	5.95215634651365e-20	-0.30057344016026	0.394	0.43	9.56690089575138e-16
"CG33170"	0.307302611389427	7.11258583733536e-20	-0.307302611389427	0.058	0.106	1.14320592163491e-15
"CG7630"	0.355414551526221	8.18518154488148e-20	-0.355414551526221	0.316	0.393	1.3156042297088e-15
"ATPsynB"	0.365466949717346	9.55227326896832e-20	-0.365466949717346	0.281	0.35	1.53533688252128e-15
"Pcd"	0.348629777258571	9.83024372365185e-20	-0.348629777258571	0.18	0.243	1.58001507370256e-15
"CG12163"	0.422727367879576	1.59809980905536e-19	-0.422727367879576	0.095	0.126	2.56862582309468e-15
"cl"	0.31810037827077	4.651924877703e-19	-0.31810037827077	0.091	0.142	7.47703885593204e-15
"RpLP1"	0.292735082666943	7.3101740036007e-19	-0.292735082666943	0.491	0.564	1.17496426759874e-14
"Adk2"	0.319742555200689	7.74113999192078e-19	-0.319742555200689	0.223	0.287	1.24423343090143e-14
"asRNA:CR44429"	0.608115985586001	8.10293651788804e-19	-0.608115985586001	0.107	0.147	1.30238498652014e-14
"VepD"	0.295502633376618	1.7600608224678e-18	-0.295502633376618	0.067	0.116	2.82894575995249e-14
"NP15.6"	0.315869675273047	2.24574742131756e-18	-0.315869675273047	0.092	0.143	3.60958983028371e-14
"COX7C"	0.338953032445015	5.84930353599961e-18	-0.338953032445015	0.247	0.316	9.40158557341218e-14
"RpS13"	0.375274466189643	6.03782799960559e-18	-0.375274466189643	0.453	0.499	9.70460094376607e-14
"Fum1"	0.363456613907087	2.58407505316365e-17	-0.363456613907087	0.107	0.157	4.15338383294994e-13
"Vha36-1"	0.326067228296249	2.88070817527898e-17	-0.326067228296249	0.237	0.294	4.6301622501259e-13
"roh"	0.330197323927525	4.61365682115953e-17	-0.330197323927525	0.293	0.359	7.4155306086497e-13
"Sod2"	0.295350671450729	6.9242345853198e-17	-0.295350671450729	0.091	0.14	1.11293222489845e-12
"ND-B14"	0.342565689317105	8.63097656551742e-17	-0.342565689317105	0.15	0.202	1.38725686337562e-12
"IscU"	0.413810068032746	1.1594757916127e-16	-0.413810068032746	0.267	0.309	1.8636254398591e-12
"EloC"	0.332491172917684	1.39394329182911e-16	-0.332491172917684	0.21	0.273	2.24048505295693e-12
"SdhB"	0.36180810161409	1.88527952754171e-16	-0.36180810161409	0.134	0.185	3.0302097846178e-12
"UQCR-C2"	0.341161598825747	2.09771926560782e-16	-0.341161598825747	0.272	0.318	3.37166417561145e-12
"RR48361-transposable-element"	0.439679627873984	2.46446604290138e-16	-0.439679627873984	0.12	0.163	3.96113627075539e-12
"RpL11"	0.362950975538967	2.5342714485374e-16	-0.362950975538967	0.314	0.361	4.07333449923416e-12
"ND-18"	0.353038476841685	2.87896644807219e-16	-0.353038476841685	0.129	0.175	4.62736277198643e-12
"Prosbeta5"	0.30010095018435	2.9200735269262e-16	-0.30010095018435	0.077	0.117	4.69343417982849e-12
"ReepB"	0.279806301787838	3.59924348719179e-16	-0.279806301787838	0.096	0.148	5.78506405696337e-12
"kraken"	0.428186586745819	8.12859337750524e-16	-0.428186586745819	0.076	0.111	1.30650881356642e-11
"Ctr9"	0.29907374627611	8.60859423658301e-16	-0.29907374627611	0.098	0.144	1.38365935164599e-11
"Rbp1"	0.345145559440695	9.39170337476912e-16	-0.345145559440695	0.123	0.163	1.50952848342664e-11
"Stim"	0.382436905331952	9.49063738723327e-16	-0.382436905331952	0.084	0.109	1.52543014725e-11
"Uhg5"	0.327885563624667	1.18371216081312e-15	-0.327885563624667	0.113	0.132	1.90258055607493e-11
"Prosbeta1"	0.278141836028449	1.32748317366887e-15	-0.278141836028449	0.07	0.112	2.13366370503798e-11
"Gapdh1"	0.403610958581977	1.55364625243426e-15	-0.403610958581977	0.11	0.157	2.49717562153759e-11
"CG13868"	0.309147104028648	1.61963637416778e-15	-0.309147104028648	0.3	0.359	2.60324154419987e-11
"Cbp53E"	0.287166079206682	1.65542791092574e-15	-0.287166079206682	0.213	0.195	2.66076928123095e-11
"eIF3g1"	0.339301604320124	2.47648735156215e-15	-0.339301604320124	0.136	0.159	3.98045812016585e-11
"Scsalpha1"	0.327272633612656	3.39415997853956e-15	-0.327272633612656	0.208	0.249	5.45543333350664e-11
"CG33977"	0.312107698352167	5.8264065533961e-15	-0.312107698352167	0.102	0.148	9.36478325327354e-11
"SdhC"	0.30299391592689	6.01923702898029e-15	-0.30299391592689	0.197	0.251	9.67471967668002e-11
"His3.3A"	0.305943168624004	7.65985593687532e-15	-0.305943168624004	0.249	0.305	1.23116864473397e-10
"ND-B14.5B"	0.353134162570364	9.7248223887143e-15	-0.353134162570364	0.118	0.156	1.56307070253805e-10
"CG11699"	0.274551558315363	1.08694431812987e-14	-0.274551558315363	0.096	0.143	1.74704560253014e-10
"ND-15"	0.303079988454324	1.15703421718031e-14	-0.303079988454324	0.195	0.25	1.85970109727391e-10
"CG15012"	0.269525279466573	1.27231602993476e-14	-0.269525279466573	0.119	0.169	2.04499355491413e-10
"ND-ACP"	0.323778439738206	1.70097123463199e-14	-0.323778439738206	0.167	0.223	2.73397106542399e-10
"Trx-2"	0.299011100740703	1.76449338095096e-14	-0.299011100740703	0.217	0.266	2.83607021120247e-10
"EMC4"	0.288842036041816	1.99568568984683e-14	-0.288842036041816	0.101	0.145	3.2076656092908e-10
"UQCR-11"	0.287859477034864	2.05768404331932e-14	-0.287859477034864	0.261	0.325	3.30731556282714e-10
"Tapdelta"	0.288580974295321	2.10122990294845e-14	-0.288580974295321	0.089	0.135	3.37730682300905e-10
"Prosalpha2"	0.25806635118959	2.84800291213231e-14	-0.25806635118959	0.074	0.117	4.57759508067027e-10
"Tango1"	0.307861312530452	4.91960485710547e-14	-0.307861312530452	0.105	0.12	7.90728088682561e-10
"FBti0019044"	0.315199815836131	4.95301639175776e-14	-0.315199815836131	0.105	0.153	7.96098324647225e-10
"RpL22"	0.346085417929171	6.37127076285321e-14	-0.346085417929171	0.161	0.211	1.0240543497134e-09
"Hsp27"	0.447618810530233	6.84530310902072e-14	-0.447618810530233	0.248	0.271	1.1002455687129e-09
"COX8"	0.278687601994966	1.21017456779415e-13	-0.278687601994966	0.318	0.382	1.94511358281553e-09
"ND-30"	0.291595654250405	1.43893159675534e-13	-0.291595654250405	0.117	0.159	2.31279475546486e-09
"Cchl"	0.30771718399446	1.71771427838953e-13	-0.30771718399446	0.094	0.137	2.76088215965549e-09
"NUCB1"	0.33013246681865	1.81166017865315e-13	-0.33013246681865	0.147	0.17	2.9118814051492e-09
"sun"	0.27627346301902	1.90245786103774e-13	-0.27627346301902	0.254	0.318	3.05782052004596e-09
"ND-B22"	0.287132431521144	1.97661046412059e-13	-0.287132431521144	0.218	0.27	3.17700599898102e-09
"ND-PDSW"	0.290730734019011	2.89936899414052e-13	-0.290730734019011	0.168	0.216	4.66015578428205e-09
"RpS17"	0.332195505184117	3.20070876987252e-13	-0.332195505184117	0.448	0.495	5.14449920581609e-09
"UQCR-14"	0.277969597422011	7.01616311371711e-13	-0.277969597422011	0.25	0.305	1.12770789726775e-08
"Jafrac1"	0.267271217618216	7.82354722308984e-13	-0.267271217618216	0.165	0.215	1.25747874516723e-08
"eEF2"	0.268222801415724	8.63921473091988e-13	-0.268222801415724	0.518	0.534	1.38858098370075e-08
"CG14407"	0.279040788734645	1.1172968313586e-12	-0.279040788734645	0.087	0.123	1.79583119704268e-08
"Vha14-1"	0.285077967771766	1.80566763022185e-12	-0.285077967771766	0.245	0.301	2.90224958205558e-08
"VhaAC45"	0.260279977384994	1.93377805630649e-12	-0.260279977384994	0.127	0.134	3.10816146990142e-08
"VhaAC39-1"	0.278230785279387	1.96104602438222e-12	-0.278230785279387	0.19	0.228	3.15198927498955e-08
"tsr"	0.255755097314276	3.37343282382439e-12	-0.255755097314276	0.202	0.254	5.42211857773294e-08
"ND-B12"	0.287867398137946	3.52243585464028e-12	-0.287867398137946	0.196	0.246	5.66161114916332e-08
"TMS1"	0.289835825230166	5.08198181118098e-12	-0.289835825230166	0.198	0.243	8.1682693651112e-08
"Pxn"	0.3175900447713	5.16901491288776e-12	-0.3175900447713	0.163	0.196	8.3081576694845e-08
"twr"	0.271445647897864	6.34195765552055e-12	-0.271445647897864	0.075	0.108	1.01934285397182e-07
"Hsp23"	0.427951846375149	7.09011663076794e-12	-0.427951846375149	0.26	0.278	1.13959444606333e-07
"HINT1"	0.29162225951823	8.16633205522933e-12	-0.29162225951823	0.12	0.163	1.31257455123701e-07
"ND-B14.5A"	0.265416028265233	1.01131769544566e-11	-0.265416028265233	0.12	0.155	1.62549093188981e-07
"ND-B14.7"	0.262305599164403	1.24005209551695e-11	-0.262305599164403	0.108	0.144	1.99313573312439e-07
"eIF3d1"	0.285810024138002	1.26361994158337e-11	-0.285810024138002	0.089	0.12	2.03101633210695e-07
"ND-B15"	0.25253650844257	3.51835550674633e-11	-0.25253650844257	0.124	0.159	5.65505280599337e-07
"Ip259"	0.289744568674863	3.89433518597296e-11	-0.289744568674863	0.326	0.371	6.25936494441434e-07
"CG30172"	0.271309966294163	1.43739748131392e-10	-0.271309966294163	0.233	0.272	2.31032897171586e-06
"Mdh2"	0.270470302181255	2.69586015301869e-10	-0.270470302181255	0.269	0.318	4.33305602394694e-06
"PyK"	0.275584350479467	2.7597261577409e-10	-0.275584350479467	0.251	0.296	4.43570785333694e-06
"CG31324"	0.295694185088187	2.79525772155734e-10	-0.295694185088187	0.247	0.296	4.49281773585912e-06
"CG7430"	0.26869398774768	6.19455309652811e-10	-0.26869398774768	0.135	0.165	9.95650519204963e-06
"UQCR-C1"	0.252974941447751	8.35998627020948e-10	-0.252974941447751	0.294	0.323	1.34370059321077e-05
"CCT3"	0.252070163844847	1.43575493220006e-09	-0.252070163844847	0.104	0.135	2.30768890252516e-05
"Nurf-38"	0.273841776394096	2.06542274967338e-09	-0.273841776394096	0.098	0.132	3.31975398555003e-05
"Nca"	0.265742885293488	2.19568059424272e-09	-0.265742885293488	0.151	0.187	3.52911741912633e-05
"und"	0.284610181735434	2.88791273859249e-09	-0.284610181735434	0.103	0.133	4.64174214473971e-05
"spidey"	0.275608234928184	3.99426057701213e-09	-0.275608234928184	0.179	0.209	6.4199750254316e-05
"Hsp60A"	0.256417859163261	9.55920366657314e-09	-0.256417859163261	0.278	0.304	0.00015364508053283
"tok"	0.25097055869741	1.25992547990295e-06	-0.25097055869741	0.091	0.108	0.0202507822384801
"Mmp2"	0.283353533380278	2.71690220427214e-06	-0.283353533380278	0.131	0.149	0.0436687691292661
